ModChr,ModStart,ModEnd,Strand,ModID,ModType,Motif score,Support Num,Cell/Tissue,Seq Type,Transcript ID Num,Conserved Sites Num,snoRNA List,Writer Name,source_table
13,94549667,94549668,-,Pseudo_site_1376,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
13,94549668,94549669,-,otherMod_site_363,m5U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
13,94549673,94549674,-,m5C_site_11980,m5C,noScore,2,cytosolic,na,2,0,na,na,RMBase_m5C
13,94549675,94549676,-,otherMod_site_364,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
13,94549683,94549684,-,Pseudo_site_1377,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
13,94549685,94549686,-,otherMod_site_365,o2yW,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
13,94549688,94549689,-,Nm_site_1642,Gm,noScore,1,cytosolic,na,2,0,na,"FBL,NOP58",RMBase_2O-Me
13,94549690,94549691,-,Nm_site_1643,Cm,noScore,1,cytosolic,na,2,0,na,"FBL,NOP58",RMBase_2O-Me
13,94549694,94549695,-,Pseudo_site_1378,Y,noScore,2,cytosolic,na,1,0,na,na,RMBase_v3_human_original
13,94549695,94549696,-,Pseudo_site_1379,Y,noScore,2,cytosolic,na,1,0,na,na,RMBase_v3_human_original
13,94549696,94549697,-,otherMod_site_366,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
13,94549705,94549706,-,otherMod_site_367,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
13,94549706,94549707,-,otherMod_site_368,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
13,94549708,94549709,-,m1A_site_278,m1A,noScore,1,cytosolic,na,2,0,na,na,RMBase_m1A
13,94549712,94549713,-,otherMod_site_369,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
13,97465201,97465202,+,m7G_site_237,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
13,98021925,98021926,+,m7G_site_238,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
14,100239829,100239830,+,m7G_site_259,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
14,100239830,100239831,+,m7G_site_260,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
14,100292280,100292281,-,m7G_site_261,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
14,104703346,104703347,+,m7G_site_262,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
14,104753149,104753150,+,m7G_site_263,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
14,105147857,105147858,-,m7G_site_264,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
14,16054610,16054611,+,Pseudo_site_1402,Y,noScore,3,cytosolic,na,1,0,SNORA50;SNORA76,na,RMBase_v3_human_original
14,16054612,16054613,+,Pseudo_site_1403,Y,noScore,3,cytosolic,na,1,0,SNORA55;SNORA69,na,RMBase_v3_human_original
14,16054681,16054682,+,Pseudo_site_1404,Y,noScore,3,cytosolic,na,1,0,SNORA36A;SNORA36B;SNORA50;SNORA76,na,RMBase_v3_human_original
14,16054735,16054736,+,Nm_site_1670,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD45A;SNORD45C,na,RMBase_2O-Me
14,16055220,16055221,+,Nm_site_1671,Gm,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD54,na,RMBase_2O-Me
14,16055225,16055226,+,Pseudo_site_1405,Y,noScore,3,cytosolic,na,1,0,SNORA46,na,RMBase_v3_human_original
14,16055362,16055363,+,Nm_site_1672,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",1,0,SNORD105B,na,RMBase_2O-Me
14,16055364,16055365,+,Pseudo_site_1406,Y,noScore,3,cytosolic,na,1,0,SNORA25,na,RMBase_v3_human_original
14,16055377,16055378,+,Pseudo_site_1407,Y,noScore,3,cytosolic,na,1,0,SNORA25;SNORA77,na,RMBase_v3_human_original
14,16055378,16055379,+,Pseudo_site_1408,Y,noScore,3,cytosolic,na,1,0,SNORA28,na,RMBase_v3_human_original
14,16055385,16055386,+,Pseudo_site_1409,Y,noScore,3,cytosolic,na,1,0,SNORA44,na,RMBase_v3_human_original
14,16055567,16055568,+,Pseudo_site_1410,Y,noScore,3,cytosolic,na,1,0,SNORA57;SNORA60,na,RMBase_v3_human_original
14,16055619,16055620,+,Pseudo_site_1411,Y,noScore,3,cytosolic,na,1,0,SNORA8,na,RMBase_v3_human_original
14,16055644,16055645,+,Pseudo_site_1412,Y,noScore,3,cytosolic,na,1,0,SNORA8,na,RMBase_v3_human_original
14,16055859,16055860,+,Nm_site_1677,Um,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD110,na,RMBase_2O-Me
14,16056009,16056010,+,Nm_site_1678,Um,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD61,na,RMBase_2O-Me
14,16056012,16056013,+,Pseudo_site_1413,Y,noScore,3,cytosolic,na,1,0,SNORA67,na,RMBase_v3_human_original
14,16056057,16056058,+,Nm_site_1681,Gm,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",1,0,SNORD25,na,RMBase_2O-Me
14,20653113,20653114,-,m1A_site_290,m1A,noScore,2,"HEK293T,cytosolic",m1A-MAP-seq,2,0,na,na,RMBase_m1A
14,20653116,20653117,-,Pseudo_site_1424,Y,noScore,2,cytosolic,na,1,0,na,na,RMBase_v3_human_original
14,20653117,20653118,-,otherMod_site_372,m5U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20653123,20653124,-,m5C_site_12337,m5C,noScore,2,cytosolic,na,2,0,na,na,RMBase_m5C
14,20653165,20653166,-,otherMod_site_373,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20653166,20653167,-,otherMod_site_374,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20653172,20653173,-,otherMod_site_375,acp3U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20653175,20653176,-,otherMod_site_376,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20653182,20653183,-,otherMod_site_377,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20653186,20653187,-,otherMod_site_378,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20657488,20657489,-,m5C_site_12339,m5C,noScore,2,cytosolic,na,2,0,na,na,RMBase_m5C
14,20657530,20657531,-,otherMod_site_379,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20657531,20657532,-,otherMod_site_380,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20657537,20657538,-,otherMod_site_381,acp3U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20657540,20657541,-,otherMod_site_382,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20657547,20657548,-,otherMod_site_383,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20657551,20657552,-,otherMod_site_384,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20660024,20660025,-,otherMod_site_385,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20660025,20660026,-,otherMod_site_386,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20660031,20660032,-,otherMod_site_387,acp3U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20660034,20660035,-,otherMod_site_388,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20660041,20660042,-,otherMod_site_389,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20660045,20660046,-,otherMod_site_390,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20663206,20663207,-,m1A_site_293,m1A,noScore,1,cytosolic,na,2,0,na,na,RMBase_m1A
14,20663209,20663210,-,Pseudo_site_1425,Y,noScore,2,cytosolic,na,1,0,na,na,RMBase_v3_human_original
14,20663210,20663211,-,otherMod_site_391,m5U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20663216,20663217,-,m5C_site_12342,m5C,noScore,2,cytosolic,na,2,0,na,na,RMBase_m5C
14,20663258,20663259,-,otherMod_site_392,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20663259,20663260,-,otherMod_site_393,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20663265,20663266,-,otherMod_site_394,acp3U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20663268,20663269,-,otherMod_site_395,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20663275,20663276,-,otherMod_site_396,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20663279,20663280,-,otherMod_site_397,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20683277,20683278,+,otherMod_site_398,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20683281,20683282,+,otherMod_site_399,m2G,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20683288,20683289,+,otherMod_site_400,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20683291,20683292,+,otherMod_site_401,acp3U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20683297,20683298,+,otherMod_site_402,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20683298,20683299,+,otherMod_site_403,"m2,2G",noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20683335,20683336,+,m5C_site_12346,m5C,noScore,2,cytosolic,na,2,0,na,na,RMBase_m5C
14,20683341,20683342,+,otherMod_site_404,m5U,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,20683342,20683343,+,Pseudo_site_1426,Y,noScore,2,cytosolic,na,1,0,na,na,RMBase_v3_human_original
14,20683345,20683346,+,m1A_site_295,m1A,noScore,3,"HEK293T,cytosolic","m1A-MAP-seq,m1A-seq",2,0,na,na,RMBase_m1A
14,23079588,23079589,-,m7G_site_242,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
14,23080325,23080326,-,m7G_site_243,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
14,28038434,28038435,+,otherMod_site_406,m2G,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
14,28038438,28038439,+,otherMod_site_407,m2G,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
14,28038440,28038441,+,otherMod_site_408,ac4C,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
14,31207430,31207431,-,m7G_site_244,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
14,49768300,49768301,+,m7G_site_245,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
14,49893334,49893335,+,m7G_site_246,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
14,52695419,52695420,-,m7G_site_247,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
14,52707209,52707210,+,m7G_site_248,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",9,0,na,na,RMBase_m7G
14,58244839,58244840,+,m7G_site_249,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",0,0,na,na,RMBase_m7G
14,68880907,68880908,-,m7G_site_250,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",10,0,na,na,RMBase_m7G
14,73103250,73103251,+,m7G_site_251,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
14,73105966,73105967,+,m7G_site_252,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
14,73109407,73109408,+,m7G_site_253,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",7,0,na,na,RMBase_m7G
14,73715504,73715505,-,m7G_site_254,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
14,75003044,75003045,+,m7G_site_255,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
14,76780470,76780471,+,m6A_site_257332,m6A,3.64304761904762,2,"HeLa,HEK293","m6A-seq,m6A-REF-seq",2,0,na,na,RMBase_m6A
14,77469118,77469119,+,m7G_site_256,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",7,0,na,na,RMBase_m7G
14,88979128,88979129,+,Nm_site_1793,Um,noScore,1,cytosolic,na,2,0,na,"FBL,NOP56,NOP58",RMBase_2O-Me
14,88979130,88979131,+,RNA-editing_site_40359,A-I,noScore,1,cytosolic,na,2,0,na,na,RMBase_A-I
14,88979133,88979134,+,otherMod_site_417,m1I,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
14,88979134,88979135,+,Pseudo_site_1528,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
14,88979135,88979136,+,Nm_site_1794,Gm,noScore,1,cytosolic,na,2,0,na,"FBL,NOP56",RMBase_2O-Me
14,89161827,89161828,-,m7G_site_257,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
14,89875071,89875072,-,Nm_site_1797,Gm,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",11,0,SNORD25,"FBL,NOP56,NOP58",RMBase_2O-Me
14,89875116,89875117,-,Pseudo_site_1529,Y,noScore,3,cytosolic,na,11,0,SNORA67,na,RMBase_v3_human_original
14,89875119,89875120,-,Nm_site_1800,Um,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",11,0,SNORD61,"FBL,NOP58",RMBase_2O-Me
14,90466615,90466616,-,Pseudo_site_1531,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
14,90466616,90466617,-,otherMod_site_418,m5U,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
14,92704200,92704201,-,m7G_site_258,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
15,101295250,101295251,-,m7G_site_299,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
15,20482850,20482851,-,m1A_site_320,m1A,noScore,1,cytosolic,na,6,0,na,na,RMBase_m1A
15,22517541,22517542,+,m1A_site_321,m1A,noScore,1,cytosolic,na,3,0,na,na,RMBase_m1A
15,25338515,25338516,-,m7G_site_265,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",12,0,na,na,RMBase_m7G
15,28298849,28298850,-,m1A_site_322,m1A,noScore,1,cytosolic,na,4,0,na,na,RMBase_m1A
15,28612724,28612725,+,m1A_site_323,m1A,noScore,1,cytosolic,na,3,0,na,na,RMBase_m1A
15,29705737,29705738,-,m7G_site_266,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
15,32615970,32615971,+,m7G_site_267,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
15,32616147,32616148,+,m7G_site_268,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
15,34101736,34101737,-,m7G_site_269,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
15,34934582,34934583,-,m7G_site_270,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
15,35237892,35237893,+,m7G_site_271,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
15,35237897,35237898,+,m7G_site_272,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
15,35237898,35237899,+,m7G_site_273,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
15,35238000,35238001,+,m7G_site_274,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
15,35238030,35238031,+,m7G_site_275,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
15,40593886,40593887,-,otherMod_site_422,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
15,40593887,40593888,-,otherMod_site_423,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
15,40593889,40593890,-,Nm_site_1867,Gm,noScore,1,cytosolic,na,2,0,na,"FBL,NOP56",RMBase_2O-Me
15,40775099,40775100,-,m7G_site_276,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",7,0,na,na,RMBase_m7G
15,44711506,44711507,+,m7G_site_277,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
15,45198620,45198621,-,m1A_site_326,m1A,noScore,2,"HEK293T,cytosolic",m1A-seq,5,0,na,na,RMBase_m1A
15,45198623,45198624,-,Pseudo_site_1608,Y,noScore,1,cytosolic,na,4,0,na,na,RMBase_v3_human_original
15,45198629,45198630,-,m5C_site_13958,m5C,noScore,1,cytosolic,na,5,0,na,na,RMBase_m5C
15,45198630,45198631,-,m5C_site_13959,m5C,noScore,1,cytosolic,na,5,0,na,na,RMBase_m5C
15,45198645,45198646,-,Pseudo_site_1609,Y,noScore,1,cytosolic,na,4,0,na,na,RMBase_v3_human_original
15,45198657,45198658,-,otherMod_site_424,D,noScore,1,cytosolic,na,5,0,na,na,RMBase_other
15,45198658,45198659,-,otherMod_site_425,D,noScore,1,cytosolic,na,5,0,na,na,RMBase_other
15,45198661,45198662,-,otherMod_site_426,D,noScore,1,cytosolic,na,5,0,na,na,RMBase_other
15,45198664,45198665,-,Pseudo_site_1610,Y,noScore,2,cytosolic,na,4,0,na,na,RMBase_v3_human_original
15,45200427,45200428,-,m1A_site_327,m1A,noScore,2,"HEK293T,cytosolic",m1A-seq,5,0,na,na,RMBase_m1A
15,45200430,45200431,-,Pseudo_site_1611,Y,noScore,1,cytosolic,na,4,0,na,na,RMBase_v3_human_original
15,45200436,45200437,-,m5C_site_13961,m5C,noScore,1,cytosolic,na,5,0,na,na,RMBase_m5C
15,45200437,45200438,-,m5C_site_13962,m5C,noScore,1,cytosolic,na,5,0,na,na,RMBase_m5C
15,45200452,45200453,-,Pseudo_site_1612,Y,noScore,1,cytosolic,na,4,0,na,na,RMBase_v3_human_original
15,45200464,45200465,-,otherMod_site_427,D,noScore,1,cytosolic,na,5,0,na,na,RMBase_other
15,45200465,45200466,-,otherMod_site_428,D,noScore,1,cytosolic,na,5,0,na,na,RMBase_other
15,45200468,45200469,-,otherMod_site_429,D,noScore,1,cytosolic,na,5,0,na,na,RMBase_other
15,45200471,45200472,-,Pseudo_site_1613,Y,noScore,2,cytosolic,na,4,0,na,na,RMBase_v3_human_original
15,45201162,45201163,+,Pseudo_site_1614,Y,noScore,2,cytosolic,na,1,0,na,na,RMBase_v3_human_original
15,45201165,45201166,+,otherMod_site_430,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
15,45201168,45201169,+,otherMod_site_431,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
15,45201169,45201170,+,otherMod_site_432,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
15,45201181,45201182,+,Pseudo_site_1615,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
15,45201196,45201197,+,m5C_site_13963,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
15,45201197,45201198,+,m5C_site_13964,m5C,noScore,1,cytosolic,na,2,0,na,na,RMBase_m5C
15,45201203,45201204,+,Pseudo_site_1616,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
15,45201206,45201207,+,m1A_site_328,m1A,noScore,1,cytosolic,na,2,0,na,na,RMBase_m1A
15,50459088,50459089,+,m7G_site_278,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",12,0,na,na,RMBase_m7G
15,50749664,50749665,-,m6A_site_277969,m6A,3.64304761904762,2,"HeLa,HEK293","m6A-seq,m6A-REF-seq",3,0,na,na,RMBase_m6A
15,51966192,51966193,-,m7G_site_279,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
15,51966193,51966194,-,m7G_site_280,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
15,51966279,51966280,-,m7G_site_281,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
15,52551499,52551500,-,m7G_site_282,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
15,55181769,55181770,-,m7G_site_283,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
15,57286395,57286396,+,m7G_site_284,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",12,0,na,na,RMBase_m7G
15,57288294,57288295,+,m7G_site_285,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
15,64096021,64096022,+,m7G_site_286,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",8,0,na,na,RMBase_m7G
15,64816347,64816348,-,m7G_site_287,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
15,65869076,65869077,-,m1A_site_333,m1A,noScore,2,"HEK293T,cytosolic",m1A-MAP-seq,2,0,na,na,RMBase_m1A
15,65869079,65869080,-,Pseudo_site_1653,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
15,65869080,65869081,-,Pseudo_site_1654,Y,noScore,1,cytosolic,na,1,0,na,na,RMBase_v3_human_original
15,65869084,65869085,-,m5C_site_14166,m5C,noScore,2,cytosolic,na,2,0,na,na,RMBase_m5C
15,65869085,65869086,-,m5C_site_14167,m5C,noScore,2,cytosolic,na,2,0,na,na,RMBase_m5C
15,65869113,65869114,-,otherMod_site_437,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
15,65869114,65869115,-,otherMod_site_438,D,noScore,1,cytosolic,na,2,0,na,na,RMBase_other
15,65869116,65869117,-,Nm_site_1923,Gm,noScore,1,cytosolic,na,2,0,na,"FBL,NOP56,NOP58",RMBase_2O-Me
15,66320629,66320630,+,m6A_site_283891,m6A,3.64304761904762,2,"HEK293,hESC-HEK293T","m6A-REF-seq,MAZTER-seq",6,1,na,na,RMBase_m6A
15,68208098,68208099,-,m7G_site_288,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",12,0,na,na,RMBase_m7G
15,68779915,68779916,-,m7G_site_289,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
15,68783047,68783048,-,m7G_site_290,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
15,70053370,70053371,-,m7G_site_291,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",20,0,na,na,RMBase_m7G
15,74900908,74900909,-,m6A_site_287916,m6A,3.64304761904762,2,"HeLa,brain,HEK293","m6A-seq,m6A-REF-seq",6,0,na,na,RMBase_m6A
15,75375819,75375820,-,m7G_site_292,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
15,78274219,78274220,+,m7G_site_293,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",9,0,na,na,RMBase_m7G
15,84716113,84716114,-,m7G_site_294,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",4,0,na,na,RMBase_m7G
15,89315328,89315329,+,m7G_site_295,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",6,0,na,na,RMBase_m7G
15,90271934,90271935,+,m7G_site_296,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",5,0,na,na,RMBase_m7G
15,90643726,90643727,+,m7G_site_297,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
15,91006375,91006376,-,m6A_site_295793,m6A,3.64304761904762,2,"HEK293,hESC-HEK293T","m6A-REF-seq,MAZTER-seq",6,1,na,na,RMBase_m6A
15,92402461,92402462,-,otherMod_site_443,m5U,noScore,1,cytosolic,na,1,0,na,na,RMBase_other
15,94855766,94855767,+,m7G_site_298,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
16,11676209,11676210,+,m7G_site_312,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",1,0,na,na,RMBase_m7G
16,1351471,1351472,-,m7G_site_302,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",2,0,na,na,RMBase_m7G
16,14435908,14435909,-,m7G_site_313,m7G,noScore,2,"A549,HeLa,HepG2","BoRed-seq&m7G-RIP-seq,m7G-seq",3,0,na,na,RMBase_m7G
